TABLE NO.  1
 ROW         KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.1770E+03  2.2156E+00  7.7513E+01  1.5950E+02  1.0354E+01  8.4355E+00  8.7321E-01  8.7321E-01  7.1287E-01  8.2681E-01 -1.1394E-01 -6.3251E-01
  1.1780E+03  2.2156E+00  7.7513E+01  1.5950E+02  1.0354E+01  8.4355E+00  5.5937E-01  5.5937E-01  7.4046E-01  4.7164E-01  2.6882E-01  1.4606E+00
  1.1790E+03  2.2156E+00  7.7513E+01  1.5950E+02  1.0354E+01  8.4355E+00  2.6224E-01  2.6224E-01  2.2677E-01  1.8375E-01  4.3016E-02 -2.2094E-01
  1.1800E+03  2.2156E+00  7.7513E+01  1.5950E+02  1.0354E+01  8.4355E+00  1.5294E-01  1.5294E-01  1.0657E-01  9.8073E-02  8.4967E-03 -9.0095E-01
  1.1810E+03  2.2156E+00  7.7513E+01  1.5950E+02  1.0354E+01  8.4355E+00  9.8433E-02  9.8433E-02  9.6279E-02  6.2301E-02  3.3978E-02  2.4433E-01
  1.1820E+03  2.2156E+00  7.7513E+01  1.5950E+02  1.0354E+01  8.4355E+00  7.7757E-02  7.7757E-02  1.0883E-01  4.9079E-02  5.9751E-02  2.0553E+00
  1.1830E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1850E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  1.0675E+00  1.0675E+00  1.0591E+00  7.0653E-01  3.5257E-01  8.2872E-01
  1.1860E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  1.3197E+00  1.3197E+00  1.3481E+00  9.7060E-01  3.7750E-01  7.0223E-01
  1.1870E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  9.5397E-01  9.5397E-01  9.6300E-01  8.3655E-01  1.2645E-01  1.5182E-01
  1.1880E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  3.7308E-01  3.7308E-01  2.2480E-01  4.8580E-01 -2.6100E-01 -1.4792E+00
  1.1890E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  8.9387E-02  8.9387E-02  7.5842E-02  1.8085E-01 -1.0501E-01 -3.2620E-01
  1.1900E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  5.1935E-02  5.1935E-02  6.0947E-02  9.0960E-02 -3.0013E-02  5.6436E-01
  1.1910E+03  2.2156E+00  4.6992E+01  1.5950E+02  1.7620E+01  8.4355E+00  3.9432E-02  3.9432E-02  5.2488E-02  5.5745E-02 -3.2572E-03  8.8540E-01
  1.1930E+03  2.2156E+00  8.8614E+01  1.5950E+02  2.4146E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1940E+03  2.2156E+00  8.8614E+01  1.5950E+02  2.4146E+01  8.4355E+00  2.5477E-01  2.5477E-01  1.9802E-01  3.0375E-01 -1.0573E-01 -8.5060E-01
  1.1950E+03  2.2156E+00  8.8614E+01  1.5950E+02  2.4146E+01  8.4355E+00  7.4291E-01  7.4291E-01  9.1410E-01  9.0171E-01  1.2388E-02  2.6697E-01
  1.1960E+03  2.2156E+00  8.8614E+01  1.5950E+02  2.4146E+01  8.4355E+00  7.8920E-01  7.8920E-01  8.2660E-01  9.7369E-01 -1.4709E-01 -2.6500E-01
  1.1970E+03  2.2156E+00  8.8614E+01  1.5950E+02  2.4146E+01  8.4355E+00  6.0721E-01  6.0721E-01  6.5961E-01  7.9155E-01 -1.3194E-01 -2.2355E-01
  1.1980E+03  2.2156E+00  8.8614E+01  1.5950E+02  2.4146E+01  8.4355E+00  2.9533E-01  2.9533E-01  2.0174E-01  4.3390E-01 -2.3216E-01 -1.1532E+00
  1.1990E+03  2.2156E+00  8.8614E+01  1.5950E+02  2.4146E+01  8.4355E+00  8.9433E-02  8.9433E-02  1.0097E-01  1.6253E-01 -6.1565E-02 -6.6153E-02
  1.2030E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2040E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  3.9344E-01  3.9344E-01  2.4310E-01  4.8235E-01 -2.3925E-01 -8.0161E-01
  1.2050E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  2.0316E+00  2.0316E+00  1.7919E+00  2.4307E+00 -6.3876E-01 -4.2739E-01
  1.2060E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  2.7106E+00  2.7106E+00  2.7321E+00  3.0864E+00 -3.5435E-01 -1.3065E-01
  1.2070E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  2.5819E+00  2.5819E+00  3.0981E+00  2.6599E+00  4.3821E-01  5.0536E-01
  1.2080E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  2.0533E+00  2.0533E+00  2.5527E+00  1.7491E+00  8.0359E-01  7.4135E-01
  1.2090E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  1.3835E+00  1.3835E+00  2.3443E+00  8.5892E-01  1.4854E+00  3.1970E+00
  1.2100E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  1.0301E+00  1.0301E+00  1.0880E+00  5.2312E-01  5.6488E-01  9.5736E-02
  1.2110E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  7.6511E-01  7.6511E-01  6.2808E-01  3.4108E-01  2.8700E-01 -1.0278E+00
  1.2120E+03  2.2156E+00  9.1707E+01  1.5950E+02  3.8336E+00  8.4355E+00  6.4520E-01  6.4520E-01  7.4030E-01  2.7322E-01  4.6708E-01  1.4471E+00
  1.2130E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2140E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  5.8110E-01  5.8110E-01  6.3600E-01  7.2795E-01 -9.1945E-02  3.1330E-01
  1.2150E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  1.4290E+00  1.4290E+00  1.3630E+00  1.7712E+00 -4.0822E-01 -1.4086E-01
  1.2160E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  2.4468E+00  2.4468E+00  2.1548E+00  2.9094E+00 -7.5458E-01 -4.3630E-01
  1.2170E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  2.3614E+00  2.3614E+00  1.7368E+00  2.5788E+00 -8.4198E-01 -9.2825E-01
  1.2180E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  1.6361E+00  1.6361E+00  2.5683E+00  1.4750E+00  1.0933E+00  1.9418E+00
  1.2190E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  8.2671E-01  8.2671E-01  1.1512E+00  5.4642E-01  6.0478E-01  1.5558E+00
  1.2200E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  5.0602E-01  5.0602E-01  2.4278E-01  2.9414E-01 -5.1360E-02 -2.3308E+00
  1.2210E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  3.1587E-01  3.1587E-01  3.6915E-01  1.8523E-01  1.8392E-01  1.0666E+00
  1.2220E+03  2.2156E+00  9.3869E+01  1.5950E+02  1.0603E+01  8.4355E+00  2.4178E-01  2.4178E-01  1.9580E-01  1.4607E-01  4.9729E-02 -6.3635E-01
  1.2230E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2240E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  2.7736E+00  2.7736E+00  1.7858E+00  1.2869E+00  4.9894E-01 -6.9897E-01
  1.2250E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  4.4995E+00  4.4995E+00  5.3732E+00  2.3338E+00  3.0394E+00  2.5930E+00
  1.2260E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  4.5662E+00  4.5662E+00  5.9740E+00  2.9867E+00  2.9873E+00  1.9175E+00
  1.2270E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  2.3040E+00  2.3040E+00  3.2298E+00  2.7264E+00  5.0335E-01 -3.2571E-01
  1.2280E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  4.3160E-01  4.3160E-01  2.7755E-01  1.7234E+00 -1.4459E+00 -2.6478E+00
  1.2290E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  1.0622E-01  1.0622E-01  1.0177E-01  7.6311E-01 -6.6134E-01 -4.7087E-01
  1.2300E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  8.6362E-02  8.6362E-02  9.7033E-02  4.2945E-01 -3.3241E-01  6.2310E-01
  1.2320E+03  2.2156E+00  3.2248E+01  1.5950E+02  2.4222E+01  8.4355E+00  5.4439E-02  5.4439E-02  5.5788E-02  2.1299E-01 -1.5720E-01  1.3989E-01
  1.2330E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2340E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  1.3085E-01  1.3085E-01  1.6514E-01  1.7236E-01 -7.2233E-03  6.4446E-01
  1.2350E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  1.7832E+00  1.7832E+00  2.0102E+00  2.2805E+00 -2.7034E-01  2.1498E-01
  1.2360E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  2.3800E+00  2.3800E+00  1.5604E+00  2.9015E+00 -1.3411E+00 -1.0639E+00
  1.2370E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  2.2515E+00  2.2515E+00  1.9812E+00  2.4606E+00 -4.7939E-01 -4.0671E-01
  1.2380E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  1.6040E+00  1.6040E+00  1.5568E+00  1.3918E+00  1.6502E-01  1.2695E-02
  1.2390E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  8.4359E-01  8.4359E-01  9.1672E-01  4.9928E-01  4.1744E-01  8.6974E-01
  1.2400E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  5.2660E-01  5.2660E-01  3.4248E-01  2.6458E-01  7.7897E-02 -1.0376E+00
  1.2410E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  3.2371E-01  3.2371E-01  3.4077E-01  1.6357E-01  1.7720E-01  1.2009E+00
  1.2420E+03  2.2156E+00  9.8360E+01  1.5950E+02  1.0639E+01  8.4355E+00  2.4343E-01  2.4343E-01  3.3168E-01  1.2763E-01  2.0405E-01  2.6535E+00
  1.2430E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2440E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  3.2643E-01  3.2643E-01  4.2032E-01  4.3763E-01 -1.7311E-02  6.0975E-01
  1.2450E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  1.8203E+00  1.8203E+00  1.2634E+00  2.3932E+00 -1.1298E+00 -9.9422E-01
  1.2460E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  2.2262E+00  2.2262E+00  2.1585E+00  2.8603E+00 -7.0179E-01 -3.3996E-01
  1.2470E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  2.0372E+00  2.0372E+00  2.2313E+00  2.4487E+00 -2.1735E-01  2.1875E-02
  1.2480E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  1.2951E+00  1.2951E+00  1.5530E+00  1.3560E+00  1.9699E-01  4.0333E-01
  1.2490E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  5.5689E-01  5.5689E-01  4.6178E-01  4.7623E-01 -1.4445E-02 -7.0318E-01
  1.2500E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  2.8645E-01  2.8645E-01  3.9662E-01  2.3569E-01  1.6093E-01  1.1533E+00
  1.2510E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  1.5951E-01  1.5951E-01  1.4573E-01  1.4590E-01 -1.7076E-04 -3.5989E-01
  1.2520E+03  2.2156E+00  1.0019E+02  1.5950E+02  1.7328E+01  8.4355E+00  1.1766E-01  1.1766E-01  1.0880E-01  1.1485E-01 -6.0514E-03 -3.9076E-01
  1.2530E+03  2.2156E+00  7.0068E+01  1.5950E+02  3.1529E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2540E+03  2.2156E+00  7.0068E+01  1.5950E+02  3.1529E+01  8.4355E+00  1.5551E-01  1.5551E-01  1.0738E-01  1.4643E-01 -3.9049E-02 -9.1463E-01
  1.2550E+03  2.2156E+00  7.0068E+01  1.5950E+02  3.1529E+01  8.4355E+00  2.3124E+00  2.3124E+00  1.9282E+00  2.3180E+00 -3.8984E-01 -5.8749E-01
  1.2560E+03  2.2156E+00  7.0068E+01  1.5950E+02  3.1529E+01  8.4355E+00  2.6637E+00  2.6637E+00  3.1695E+00  2.8129E+00  3.5656E-01  4.1664E-01
  1.2570E+03  2.2156E+00  7.0068E+01  1.5950E+02  3.1529E+01  8.4355E+00  2.0967E+00  2.0967E+00  2.7600E+00  2.6883E+00  7.1686E-02  2.2242E-01
  1.2580E+03  2.2156E+00  7.0068E+01  1.5950E+02  3.1529E+01  8.4355E+00  7.4176E-01  7.4176E-01  8.1312E-01  1.5505E+00 -7.3736E-01 -9.9328E-01
  1.2590E+03  2.2156E+00  7.0068E+01  1.5950E+02  3.1529E+01  8.4355E+00  1.4242E-01  1.4242E-01  1.2258E-01  5.9498E-01 -4.7240E-01 -8.5804E-01
  1.2630E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2640E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  5.8102E-01  5.8102E-01  6.3173E-01  3.4353E-01  2.8820E-01  6.2112E-01
  1.2650E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  4.1326E+00  4.1326E+00  5.5530E+00  2.5764E+00  2.9766E+00  2.3616E+00
  1.2660E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  4.4894E+00  4.4894E+00  5.5190E+00  3.0177E+00  2.5013E+00  1.5353E+00
  1.2670E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  3.2550E+00  3.2550E+00  1.8032E+00  2.5666E+00 -7.6336E-01 -1.9618E+00
  1.2680E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  1.4881E+00  1.4881E+00  2.2293E+00  1.5943E+00  6.3504E-01  1.0737E+00
  1.2690E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  4.7722E-01  4.7722E-01  4.6981E-01  7.0356E-01 -2.3375E-01 -2.1331E-01
  1.2700E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  2.9536E-01  2.9536E-01  2.9599E-01  4.0285E-01 -1.0686E-01  2.0656E-01
  1.2710E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  2.2710E-01  2.2710E-01  2.2859E-01  2.5703E-01 -2.8435E-02  1.5732E-01
  1.2720E+03  2.2156E+00  4.3929E+01  1.5950E+02  1.1237E+01  8.4355E+00  1.9103E-01  1.9103E-01  1.8399E-01  2.0415E-01 -2.0160E-02 -1.5211E-01
  1.2730E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2740E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  8.3078E-01  8.3078E-01  6.0657E-01  9.0132E-01 -2.9475E-01 -6.2259E-01
  1.2750E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  2.4087E+00  2.4087E+00  1.2839E+00  2.5875E+00 -1.3036E+00 -1.3622E+00
  1.2760E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  2.8356E+00  2.8356E+00  4.0217E+00  3.0075E+00  1.0142E+00  1.3379E+00
  1.2770E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  2.5625E+00  2.5625E+00  1.9996E+00  2.6270E+00 -6.2737E-01 -7.2947E-01
  1.2780E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  1.6922E+00  1.6922E+00  2.6361E+00  1.6152E+00  1.0209E+00  1.8435E+00
  1.2790E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  8.2566E-01  8.2566E-01  1.1642E+00  7.0569E-01  4.5851E-01  1.0951E+00
  1.2800E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  4.7824E-01  4.7824E-01  3.6105E-01  3.8853E-01 -2.7481E-02 -1.2617E+00
  1.2810E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  3.0937E-01  3.0937E-01  2.8669E-01  2.5201E-01  3.4676E-02 -5.6287E-01
  1.2820E+03  2.2156E+00  8.1095E+01  1.5950E+02  1.0164E+01  8.4355E+00  2.4285E-01  2.4285E-01  2.2182E-01  1.9957E-01  2.2246E-02 -5.5380E-01
  1.2830E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2840E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  1.3091E+00  1.3091E+00  1.0539E+00  1.4460E+00 -3.9208E-01 -5.3115E-01
  1.2850E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  2.4683E+00  2.4683E+00  2.5788E+00  2.6941E+00 -1.1530E-01  1.2561E-01
  1.2860E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  2.6984E+00  2.6984E+00  2.3282E+00  2.8839E+00 -5.5568E-01 -4.6211E-01
  1.2870E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  2.2350E+00  2.2350E+00  2.0515E+00  2.2936E+00 -2.4205E-01 -3.4153E-01
  1.2880E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  1.3955E+00  1.3955E+00  2.4871E+00  1.3239E+00  1.1632E+00  2.5535E+00
  1.2890E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  5.8859E-01  5.8859E-01  5.6674E-01  4.9512E-01  7.1624E-02 -3.4597E-01
  1.2900E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  3.2720E-01  3.2720E-01  1.2666E-01  2.6732E-01 -1.4066E-01 -2.1290E+00
  1.2910E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  2.0401E-01  2.0401E-01  1.9183E-01  1.7209E-01  1.9742E-02 -2.2891E-01
  1.2920E+03  2.2156E+00  8.2783E+01  1.5950E+02  1.3677E+01  8.4355E+00  1.5824E-01  1.5824E-01  1.8005E-01  1.3592E-01  4.4134E-02  4.2684E-01
  1.2930E+03  2.2156E+00  6.5278E+01  1.5950E+02  3.1437E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2940E+03  2.2156E+00  6.5278E+01  1.5950E+02  3.1437E+01  8.4355E+00  8.9208E-01  8.9208E-01  8.5598E-01  7.9520E-01  6.0783E-02  7.8212E-01
  1.2950E+03  2.2156E+00  6.5278E+01  1.5950E+02  3.1437E+01  8.4355E+00  2.5497E+00  2.5497E+00  6.7873E-01  2.4582E+00 -1.7795E+00 -1.8738E+00
  1.2960E+03  2.2156E+00  6.5278E+01  1.5950E+02  3.1437E+01  8.4355E+00  2.7617E+00  2.7617E+00  3.8656E+00  3.0189E+00  8.4670E-01  1.4256E+00
  1.2970E+03  2.2156E+00  6.5278E+01  1.5950E+02  3.1437E+01  8.4355E+00  1.7765E+00  1.7765E+00  1.0407E+00  2.6525E+00 -1.6118E+00 -1.4550E+00
  1.2980E+03  2.2156E+00  6.5278E+01  1.5950E+02  3.1437E+01  8.4355E+00  5.3339E-01  5.3339E-01  4.2043E-01  1.6032E+00 -1.1828E+00 -1.5460E+00
  1.2990E+03  2.2156E+00  6.5278E+01  1.5950E+02  3.1437E+01  8.4355E+00  1.0797E-01  1.0797E-01  1.2314E-01  7.2514E-01 -6.0200E-01 -9.1808E-01
  1.3030E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3040E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  9.0897E-01  9.0897E-01  1.5408E+00  6.1776E-01  9.2304E-01  4.1132E+00
  1.3050E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  4.0110E+00  4.0110E+00  3.1692E+00  2.8144E+00  3.5480E-01  1.1326E-01
  1.3060E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  4.2532E+00  4.2532E+00  2.5511E+00  3.1310E+00 -5.7987E-01 -8.6520E-01
  1.3070E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  3.3622E+00  3.3622E+00  3.2987E+00  2.6928E+00  6.0593E-01  5.4916E-01
  1.3080E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  1.9255E+00  1.9255E+00  1.4280E+00  1.8120E+00 -3.8398E-01 -8.2149E-01
  1.3090E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  8.5612E-01  8.5612E-01  1.2534E+00  9.6331E-01  2.9009E-01  1.1947E+00
  1.3100E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  5.4726E-01  5.4726E-01  7.3797E-01  6.1926E-01  1.1871E-01  9.6276E-01
  1.3110E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  4.0937E-01  4.0937E-01  2.0865E-01  4.2367E-01 -2.1502E-01 -1.2467E+00
  1.3120E+03  2.2156E+00  5.0502E+01  1.5950E+02  6.9481E+00  8.4355E+00  3.5156E-01  3.5156E-01  2.3023E-01  3.4702E-01 -1.1679E-01 -7.8657E-01
  1.3130E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3140E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  1.0626E+00  1.0626E+00  5.4414E-01  1.6313E+00 -1.0871E+00 -1.2796E+00
  1.3150E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  1.8532E+00  1.8532E+00  2.2678E+00  2.9242E+00 -6.5637E-01  1.7557E-02
  1.3160E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  1.8076E+00  1.8076E+00  1.9784E+00  2.9349E+00 -9.5650E-01 -3.3114E-01
  1.3170E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  1.3882E+00  1.3882E+00  1.1130E+00  2.4046E+00 -1.2916E+00 -1.0150E+00
  1.3180E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  7.3722E-01  7.3722E-01  5.4381E-01  1.4749E+00 -9.3111E-01 -1.1820E+00
  1.3190E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  2.2756E-01  2.2756E-01  2.2436E-01  6.2018E-01 -3.9582E-01 -6.6823E-01
  1.3200E+03  2.2156E+00  1.1344E+02  1.5950E+02  3.1232E+01  8.4355E+00  1.0072E-01  1.0072E-01  1.1733E-01  3.4889E-01 -2.3156E-01 -2.4424E-01
  1.3230E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3240E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  5.3040E-01  5.3040E-01  4.7157E-01  8.0380E-01 -3.3223E-01 -5.7460E-01
  1.3250E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  1.5957E+00  1.5957E+00  1.6759E+00  2.4075E+00 -7.3159E-01 -4.0504E-01
  1.3260E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  1.9135E+00  1.9135E+00  2.3460E+00  2.8709E+00 -5.2493E-01 -4.6639E-02
  1.3270E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  1.6217E+00  1.6217E+00  1.3633E+00  2.3926E+00 -1.0293E+00 -8.5545E-01
  1.3280E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  9.4808E-01  9.4808E-01  5.4386E-01  1.3671E+00 -8.2326E-01 -1.2985E+00
  1.3290E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  3.3778E-01  3.3778E-01  3.6475E-01  4.9383E-01 -1.2908E-01  6.6209E-02
  1.3300E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  1.5123E-01  1.5123E-01  1.5013E-01  2.4747E-01 -9.7339E-02 -2.0407E-02
  1.3310E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  7.7323E-02  7.7323E-02  9.7114E-02  1.5165E-01 -5.4532E-02  3.8386E-01
  1.3320E+03  2.2156E+00  1.1314E+02  1.5950E+02  2.6717E+01  8.4355E+00  5.6299E-02  5.6299E-02  5.5928E-02  1.1970E-01 -6.3770E-02  4.8466E-02
